Name,Symbol,2013 Open,2018 Close
Verizon Communications,VZ,49.00184980142971,49.008094519459895
Vertex Pharmaceuticals Inc,VRTX,101.59963950715421,101.61113502779985
Viacom Inc.,VIAB,56.60100079428117,56.57219221604448
Visa Inc.,V,71.04176981731533,71.05198371723591
Vornado Realty Trust,VNO,94.92936457505957,94.93519062748213
Vulcan Materials,VMC,89.38814138204924,89.39841540905479
Wal-Mart Stores,WMT,75.39099658459095,75.4237172359015
Walgreens Boots Alliance,WBA,73.06677124702145,73.09200158856235
Waste Management Inc.,WM,55.95534551231136,55.988173153296266
Waters Corporation,WAT,131.25476489277204,131.3168347895155
Wec Energy Group Inc,WEC,52.295683081810964,52.32333995234313
Wells Fargo,WFC,50.41677108816521,50.4295194598888
Welltower Inc.,WELL,,
Western Digital,WDC,75.95889189833201,75.95472589356633
Western Union Co,WU,18.512013582208102,18.520480540111198
WestRock Company,WRK,51.20906202723147,51.19894259818731
Weyerhaeuser Corp.,WY,31.485826211278795,31.483157267672755
Whirlpool Corp.,WHR,162.10501588562352,162.13520254169975
Williams Cos.,WMB,36.59523431294678,36.587585385226376
Willis Towers Watson,WLTW,133.87541666666667,133.93820075757574
Wyndham Worldwide,WYN,79.02435258141382,79.04867355043686
Wynn Resorts Ltd,WYNN,133.376362827641,133.34714376489276
Xcel Energy Inc,XEL,36.76387220015886,36.78365766481335
Xerox Corp.,XRX,40.48830786338363,40.48680698967434
Xilinx Inc,XLNX,49.81931612390786,49.833474185861796
XL Capital,XL,35.302311278792686,35.31509928514694
Xylem Inc.,XYL,41.41547267672757,41.43409451945988
Yum! Brands Inc,YUM,75.42209872915012,75.45100873709293
Zimmer Biomet Holdings,ZBH,105.54201350277998,105.60629070691023
Zions Bancorp,ZION,32.161477124702145,32.171790309769655
Zoetis,ZTS,45.09138895949166,45.098648133439234
